Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
401628382,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,,,,,,145,Ole Miss,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401636887,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3619,Arizona Stadium,12,Arizona,Big 12,fbs,,,,,,2641,Texas Tech,Big 12,fbs,,,,,,,,
401635638,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,,,,,,154,Wake Forest,ACC,fbs,,,,,,,,
401635573,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3940,Stanford Stadium,24,Stanford,ACC,fbs,,,,,,259,Virginia Tech,ACC,fbs,,,,,,,,
401635572,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,,,,,,221,Pittsburgh,ACC,fbs,,,,,,,,
401635571,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,,,,,,2567,SMU,ACC,fbs,,,,,,,,
401635569,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,,,,,,228,Clemson,ACC,fbs,,,,,,,,
401635568,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3831,California Memorial Stadium,25,California,ACC,fbs,,,,,,2390,Miami,ACC,fbs,,,,,,,,
401635567,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3923,Scott Stadium,258,Virginia,ACC,fbs,,,,,,103,Boston College,ACC,fbs,,,,,,,,
401629044,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,,,,,,113,UMass,FBS Independents,fbs,,,,,,,,
401628510,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,,,,,,26,UCLA,Big Ten,fbs,,,,,,,,
401628509,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,347,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,,,,,,2509,Purdue,Big Ten,fbs,,,,,,,,
401628508,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3834,Memorial Stadium,158,Nebraska,Big Ten,fbs,,,,,,164,Rutgers,Big Ten,fbs,,,,,,,,
401628384,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,,,,,,333,Alabama,SEC,fbs,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401628503,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,5960,Lanny and Sharon Martin Stadium,77,Northwestern,Big Ten,fbs,,,,,,84,Indiana,Big Ten,fbs,,,,,,,,
401628504,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,,,,,,2294,Iowa,Big Ten,fbs,,,,,,,,
401628505,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3765,Husky Stadium,264,Washington,Big Ten,fbs,,,,,,130,Michigan,Big Ten,fbs,,,,,,,,
401628507,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,,,,,,30,USC,Big Ten,fbs,,,,,,,,
401636890,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,,,,,,277,West Virginia,Big 12,fbs,,,,,,,,
401636889,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,,,,,,239,Baylor,Big 12,fbs,,,,,,,,
401636888,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3947,Sun Devil Stadium,9,Arizona State,Big 12,fbs,,,,,,2305,Kansas,Big 12,fbs,,,,,,,,
401643722,2024,6,regular,2024-10-05T16:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,,,,,,2426,Navy,American Athletic,fbs,,,,,,,,
401628383,2024,6,regular,2024-10-05T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3795,Kyle Field,245,Texas A&M,SEC,fbs,,,,,,142,Missouri,SEC,fbs,,,,,,,,
401629033,2024,6,regular,2024-10-05T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,,,,,,218,Temple,American Athletic,fbs,,,,,,,,
401643724,2024,6,regular,2024-10-05T22:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3893,Reser Stadium,204,Oregon State,Pac-12,fbs,,,,,,36,Colorado State,Mountain West,fbs,,,,,,,,
401643800,2024,6,regular,2024-10-05T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,fbs,,,,,,6,South Alabama,Sun Belt,fbs,,,,,,,,
401643726,2024,6,regular,2024-10-05T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3935,Spartan Stadium,23,San José State,Mountain West,fbs,,,,,,2440,Nevada,Mountain West,fbs,,,,,,,,
401643725,2024,6,regular,2024-10-06T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,7311,Snapdragon Stadium,21,San Diego State,Mountain West,fbs,,,,,,62,Hawai'i,Mountain West,fbs,,,,,,,,
401640982,2024,7,regular,2024-10-08T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3992,Williams Stadium,2335,Liberty,Conference USA,fbs,,,,,,2229,Florida International,Conference USA,fbs,,,,,,,,
401641002,2024,7,regular,2024-10-09T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3662,JSU Stadium,55,Jacksonville State,Conference USA,fbs,,,,,,166,New Mexico State,Conference USA,fbs,,,,,,,,
401643803,2024,7,regular,2024-10-10T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3651,Bridgeforth Stadium,256,James Madison,Sun Belt,fbs,,,,,,324,Coastal Carolina,Sun Belt,fbs,,,,,,,,
401641030,2024,7,regular,2024-10-11T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,,,,,,2638,UTEP,Conference USA,fbs,,,,,,,,
401641009,2024,7,regular,2024-10-11T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,,,,,,2393,Middle Tennessee,Conference USA,fbs,,,,,,,,
401645341,2024,7,regular,2024-10-11T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,,,,,,235,Memphis,American Athletic,fbs,,,,,,,,
401628513,2024,7,regular,2024-10-12T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3665,Maryland Stadium,120,Maryland,Big Ten,fbs,,,,,,77,Northwestern,Big Ten,fbs,,,,,,,,
401643733,2024,7,regular,2024-10-12T01:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3905,Romney Stadium,328,Utah State,Mountain West,fbs,,,,,,2439,UNLV,Mountain West,fbs,,,,,,,,
401636892,2024,7,regular,2024-10-12T02:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3947,Sun Devil Stadium,9,Arizona State,Big 12,fbs,,,,,,254,Utah,Big 12,fbs,,,,,,,,
401628388,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3958,Tiger Stadium,99,LSU,SEC,fbs,,,,,,145,Ole Miss,SEC,fbs,,,,,,,,NIGHT: 6 - 8pm ET start
401628389,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,,,,,,142,Missouri,SEC,fbs,,,,,,,,
401628391,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,,,,,,57,Florida,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628511,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,,,,,,2509,Purdue,Big Ten,fbs,,,,,,,,
401628512,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,,,,,,264,Washington,Big Ten,fbs,,,,,,,,
401628514,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,1056,Rose Bowl,26,UCLA,Big Ten,fbs,,,,,,135,Minnesota,Big Ten,fbs,,,,,,,,
401628515,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3626,Autzen Stadium,2483,Oregon,Big Ten,fbs,,,,,,194,Ohio State,Big Ten,fbs,,,,,,,,
401628517,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,6577,SHI Stadium,164,Rutgers,Big Ten,fbs,,,,,,275,Wisconsin,Big Ten,fbs,,,,,,,,
401628386,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3917,Sanford Stadium,61,Georgia,SEC,fbs,,,,,,344,Mississippi State,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628387,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,,,,,,238,Vanderbilt,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401636894,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3726,Folsom Field,38,Colorado,Big 12,fbs,,,,,,2306,Kansas State,Big 12,fbs,,,,,,,,
401636893,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3801,LaVell Edwards Stadium,252,BYU,Big 12,fbs,,,,,,12,Arizona,Big 12,fbs,,,,,,,,
401635578,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3923,Scott Stadium,258,Virginia,ACC,fbs,,,,,,97,Louisville,ACC,fbs,,,,,,,,
401635577,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,,,,,,59,Georgia Tech,ACC,fbs,,,,,,,,
401635576,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3630,BB&T Field,154,Wake Forest,ACC,fbs,,,,,,228,Clemson,ACC,fbs,,,,,,,,
401635575,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3752,Heinz Field,221,Pittsburgh,ACC,fbs,,,,,,25,California,ACC,fbs,,,,,,,,
401635574,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,,,,,,183,Syracuse,ACC,fbs,,,,,,,,
401628516,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,477,Los Angeles Memorial Coliseum,30,USC,Big Ten,fbs,,,,,,213,Penn State,Big Ten,fbs,,,,,,,,
401645344,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3895,Rice Stadium,242,Rice,American Athletic,fbs,,,,,,2636,UT San Antonio,American Athletic,fbs,,,,,,,,
401645343,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3715,FAU Stadium,2226,Florida Atlantic,American Athletic,fbs,,,,,,249,North Texas,American Athletic,fbs,,,,,,,,
401644746,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,,,,,,195,Ohio,Mid-American,fbs,,,,,,,,
401644745,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,,,,,,2649,Toledo,Mid-American,fbs,,,,,,,,
401644744,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,,,,,,2459,Northern Illinois,Mid-American,fbs,,,,,,,,
401644743,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3696,Dix Stadium,2309,Kent State,Mid-American,fbs,,,,,,2050,Ball State,Mid-American,fbs,,,,,,,,
401644742,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3980,Waldo Stadium,2711,Western Michigan,Mid-American,fbs,,,,,,2006,Akron,Mid-American,fbs,,,,,,,,
401644685,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,,,,,,193,Miami (OH),Mid-American,fbs,,,,,,,,
401643808,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,fbs,,,,,,2032,Arkansas State,Sun Belt,fbs,,,,,,,,
401643807,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,,,,,,2572,Southern Mississippi,Sun Belt,fbs,,,,,,,,
401643806,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,,,,,,2026,Appalachian State,Sun Belt,fbs,,,,,,,,
401643805,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,fbs,,,,,,295,Old Dominion,Sun Belt,fbs,,,,,,,,
401643804,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,,,,,,276,Marshall,Sun Belt,fbs,,,,,,,,
401643730,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3660,Bulldog Stadium,278,Fresno State,Mountain West,fbs,,,,,,265,Washington State,Pac-12,fbs,,,,,,,,
401636896,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,fbs,,,,,,66,Iowa State,Big 12,fbs,,,,,,,,
401636895,2024,7,regular,2024-10-12T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3652,Bright House Networks Stadium,2116,UCF,Big 12,fbs,,,,,,2132,Cincinnati,Big 12,fbs,,,,,,,,
401645342,2024,7,regular,2024-10-12T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3841,Blaik Field at Michie Stadium,349,Army,American Athletic,fbs,,,,,,5,UAB,American Athletic,fbs,,,,,,,,
401628385,2024,7,regular,2024-10-12T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,,,,,,2579,South Carolina,SEC,fbs,,,,,,,,
401628981,2024,7,regular,2024-10-12T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,,,,,,24,Stanford,ACC,fbs,,,,,,,,
401643732,2024,7,regular,2024-10-12T19:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3984,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,,,,,,21,San Diego State,Mountain West,fbs,,,,,,,,
401628390,2024,7,regular,2024-10-12T19:30:00.000Z,FALSE,FALSE,TRUE,TRUE,,499,Cotton Bowl,201,Oklahoma,SEC,fbs,,,,,,251,Texas,SEC,fbs,,,,,,,,Allstate Red River Rivalry
401643729,2024,7,regular,2024-10-12T20:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,,,,,,23,San José State,Mountain West,fbs,,,,,,,,
401643731,2024,7,regular,2024-10-12T23:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3816,Mackay Stadium,2440,Nevada,Mountain West,fbs,,,,,,204,Oregon State,Pac-12,fbs,,,,,,,,
401643727,2024,7,regular,2024-10-13T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3971,University Stadium,167,New Mexico,Mountain West,fbs,,,,,,2005,Air Force,Mountain West,fbs,,,,,,,,
401643728,2024,7,regular,2024-10-13T03:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,,,,,,68,Boise State,Mountain West,fbs,,,,,,,,
401643809,2024,8,regular,2024-10-15T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,,,,,,2653,Troy,Sun Belt,fbs,,,,,,,,
401641019,2024,8,regular,2024-10-16T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,fbs,,,,,,338,Kennesaw State,Conference USA,fbs,,,,,,,,
401641010,2024,8,regular,2024-10-16T01:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3601,Aggie Memorial Stadium,166,New Mexico State,Conference USA,fbs,,,,,,2348,Louisiana Tech,Conference USA,fbs,,,,,,,,
401641038,2024,8,regular,2024-10-16T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3647,Bowers Stadium,2534,Sam Houston State,Conference USA,fbs,,,,,,98,Western Kentucky,Conference USA,fbs,,,,,,,,
401640983,2024,8,regular,2024-10-17T01:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,,,,,,2229,Florida International,Conference USA,fbs,,,,,,,,
401634768,2024,8,regular,2024-10-17T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,,,,,,103,Boston College,ACC,fbs,,,,,,,,
401643810,2024,8,regular,2024-10-18T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3775,Joan C. Edwards Stadium,276,Marshall,Sun Belt,fbs,,,,,,2247,Georgia State,Sun Belt,fbs,,,,,,,,
401634769,2024,8,regular,2024-10-18T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3982,Wallace Wade Stadium,150,Duke,ACC,fbs,,,,,,52,Florida State,ACC,fbs,,,,,,,,
401628523,2024,8,regular,2024-10-19T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,,,,,,2483,Oregon,Big Ten,fbs,,,,,,,,
401636898,2024,8,regular,2024-10-19T02:15:00.000Z,FALSE,FALSE,FALSE,TRUE,,3801,LaVell Edwards Stadium,252,BYU,Big 12,fbs,,,,,,197,Oklahoma State,Big 12,fbs,,,,,,,,
401643735,2024,8,regular,2024-10-19T02:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3816,Mackay Stadium,2440,Nevada,Mountain West,fbs,,,,,,278,Fresno State,Mountain West,fbs,,,,,,,,
401628398,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,SEC,fbs,,,,,,61,Georgia,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628518,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,,,,,,130,Michigan,Big Ten,fbs,,,,,,,,
401628519,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,,,,,,158,Nebraska,Big Ten,fbs,,,,,,,,
401643736,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3820,Martin Stadium,265,Washington State,Pac-12,fbs,,,,,,62,Hawai'i,Mountain West,fbs,,,,,,,,
401643738,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3935,Spartan Stadium,23,San José State,Mountain West,fbs,,,,,,2751,Wyoming,Mountain West,fbs,,,,,,,,
401643739,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3893,Reser Stadium,204,Oregon State,Pac-12,fbs,,,,,,2439,UNLV,Mountain West,fbs,,,,,,,,
401643811,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,fbs,,,,,,309,Louisiana,Sun Belt,fbs,,,,,,,,
401636904,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,fbs,,,,,,2306,Kansas State,Big 12,fbs,,,,,,,,
401636903,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,587,Rice-Eccles Stadium,254,Utah,Big 12,fbs,,,,,,2628,TCU,Big 12,fbs,,,,,,,,
401636902,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,,,,,,239,Baylor,Big 12,fbs,,,,,,,,
401636901,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,3622,Arrowhead Stadium,2305,Kansas,Big 12,fbs,,,,,,248,Houston,Big 12,fbs,,,,,,,,
401636900,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,,,,,,2116,UCF,Big 12,fbs,,,,,,,,
401636899,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3854,Nippert Stadium,2132,Cincinnati,Big 12,fbs,,,,,,9,Arizona State,Big 12,fbs,,,,,,,,
401636897,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3619,Arizona Stadium,12,Arizona,Big 12,fbs,,,,,,38,Colorado,Big 12,fbs,,,,,,,,
401635590,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3940,Stanford Stadium,24,Stanford,ACC,fbs,,,,,,2567,SMU,ACC,fbs,,,,,,,,
401635589,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,,,,,,2390,Miami,ACC,fbs,,,,,,,,
401635588,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3836,Memorial Stadium,228,Clemson,ACC,fbs,,,,,,258,Virginia,ACC,fbs,,,,,,,,
401635587,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3831,California Memorial Stadium,25,California,ACC,fbs,,,,,,152,NC State,ACC,fbs,,,,,,,,
401628392,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,,,,,,99,LSU,SEC,fbs,,,,,,,,NIGHT: 6 - 8pm ET start
401628982,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,TRUE,FALSE,,5348,Mercedes-Benz Stadium,59,Georgia Tech,ACC,fbs,,,,,,87,Notre Dame,FBS Independents,fbs,,,,,,,,
401628524,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,6577,SHI Stadium,164,Rutgers,Big Ten,fbs,,,,,,26,UCLA,Big Ten,fbs,,,,,,,,
401628522,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,5960,Lanny and Sharon Martin Stadium,77,Northwestern,Big Ten,fbs,,,,,,275,Wisconsin,Big Ten,fbs,,,,,,,,
401628521,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3665,Maryland Stadium,120,Maryland,Big Ten,fbs,,,,,,30,USC,Big Ten,fbs,,,,,,,,
401628520,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,,,,,,2294,Iowa,Big Ten,fbs,,,,,,,,
401645345,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,,,,,,5,UAB,American Athletic,fbs,,,,,,,,
401644751,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,,,,,,2649,Toledo,Mid-American,fbs,,,,,,,,
401644750,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,,,,,,2117,Central Michigan,Mid-American,fbs,,,,,,,,
401644749,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,,,,,,2711,Western Michigan,Mid-American,fbs,,,,,,,,
401644748,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,,,,,,2309,Kent State,Mid-American,fbs,,,,,,,,
401644686,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3996,Yager Stadium,193,Miami (OH),Mid-American,fbs,,,,,,195,Ohio,Mid-American,fbs,,,,,,,,
